id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1399737750807453699,Tue Jun 01 14:41:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dosa kolektif para cebong jika hari ini Indonesia begitu banyak silang sengkarut nya https://t.co/k5jb69kXfI,dosa kolektif cebong indonesia silang sengkarut nya,in,0,0,alzakha,False,,,di hatimu,
1399736128500948993,Tue Jun 01 14:34:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nung_306: Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi sa…",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat sa,in,0,11,f1rmanh,,,"nung_306, jokowi",Indonesia,
1399727179387207683,Tue Jun 01 13:58:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pasti karena mereka ini blm kebagian jabatan
Kalau udh kebagian pasti puja puji kinerja Jokowi
Bani cebong dan Bani BIPANG rata rata OD https://t.co/2anyHJYmbW",kebagian jabatankalau kebagian puja puji kinerja jokowibani cebong bani bipang od,in,0,0,MuhammadIkhtid4,False,,,,
1399724572253978624,Tue Jun 01 13:48:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JugramHascwalth: @akticis @jokowi Berhasil membangun negara  (cebong) 7 tahun ini. Beliau layak untuk lanjut 3 periode lagihi~,berhasil membangun negara cebong layak periode lagihi,in,0,2,evylagi,,,"JugramHascwalth, akticis, jokowi",boekannn hhh,
1399724270327144463,Tue Jun 01 13:47:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@akticis @jokowi Berhasil membangun negara  (cebong) 7 tahun ini. Beliau layak untuk lanjut 3 periode lagihi~,berhasil membangun negara cebong layak periode lagihi,in,0,2,JugramHascwalth,,,"akticis, jokowi",barad-dur,
1399724070359404553,Tue Jun 01 13:46:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@YMboyak @JelekJorok @bangimharahap @msaid_didu Jadi cebong sj bangga. Padahal julukan cebong itu buat pendukung Ahog jokowi dr thn 2014 yg Artinya Kepala cebong itu isinya kotoran. Dulu thn 2014 disebut IQ-200cc-buat-cebong-sekolam. kini hanya panggil Cebong Biadab alias Cebi,cebong bangga julukan cebong pendukung ahog jokowi dr kepala cebong isinya kotoran iq cc cebong sekolam kini panggil cebong biadab alias cebi,in,0,0,NKRIHAR82459132,,,"YMboyak, JelekJorok, bangimharahap, msaid_didu",,
1399722767482818566,Tue Jun 01 13:41:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Mars_Sahsa @EdiMahaMG @marSyaheedAS @jokowi @aniesbaswedan 😂😂😂 mas bro mlh kaya cebong beneran😂
Main ngegas aj",mas saudara laki-laki mlh kaya cebong beneranmain ngegas,in,0,0,RiyanCobra1,,,"Mars_Sahsa, EdiMahaMG, marSyaheedAS, jokowi, aniesbaswedan", Indonesia,
1399722305958338572,Tue Jun 01 13:39:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sulthan36350528: Londo ireng atau PKI di era kemerdekaan indonesia. Kalau sekarang buzerp ,cebong, kodok budug. Kalau dalam UUD 45 , te…",londo ireng pki era kemerdekaan indonesia buzerp cebong kodok budug dalam uud te,in,0,3,StalistS,,,Sulthan36350528,,
1399719866064646145,Tue Jun 01 13:29:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RalizaPiliang @ronavioleta @PatpatPatrickSt Masih lanjut? Hahahaha lo fitnah gue cebong lah bipang lah, padahal gue ga makan babi, gue jg bukan pendukung jokowi. Lha sekarang nama2 sapa lagi? Padahal fokus utama si tiktok ama yg halu ama agamanya sendiri. Napa jadi mencret sana sini? Cuman orang panas yg bisa gini hahaha",hahahaha fitnah cebong bipang ga makan babi bukan pendukung jokowi lha nama sapa fokus utama si tiktok halu agamanya mencret cuman panas gini hahaha,in,0,0,axlent,,,"RalizaPiliang, ronavioleta, PatpatPatrickSt",,
1399716863702192128,Tue Jun 01 13:18:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Londo ireng atau PKI di era kemerdekaan indonesia. Kalau sekarang buzerp ,cebong, kodok budug. Kalau dalam UUD 45 , termsk pakir miskin dan anak terlantar di tanggung negara( di tnaggung karena membantu menjilat dan menutup ketidak mampuan, untk mengalihkan isu besar) https://t.co/48NohCpw1C",londo ireng pki era kemerdekaan indonesia buzerp cebong kodok budug dalam uud termsk pakir miskin anak terlantar tanggung negara tnaggung menjilat menutup ketidak mampuan untk mengalihkan isu,in,2,3,Sulthan36350528,False,,,,
1399709639512530946,Tue Jun 01 12:49:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SlametP49327129 @jokowi Wkkk pendukung Jokodok cebong lagi jilat pantat presiden nih..
Sekalian tititnya emut² bong nanti dikasih bipang bungkus!!
Ni Cebong Pendukung Presiden Koruptor Gotong Royong.",wkkk pendukung jokodok cebong jilat pantat presiden tititnya emut bong dikasih bipang bungkus cebong pendukung presiden koruptor gotong royong,in,1,0,Firli28538226,,,"SlametP49327129, jokowi",.,
1399708866930118660,Tue Jun 01 12:46:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nung_306 @jokowi Diatas kertas termasuk golongan cebong, tp ingat cebong benci pemimpinnya dikritisi, penghianat! Mgkn itu sertifikasinya.
Klo disebut Kadrun anggap aja bonus",diatas kertas golongan cebong ingat cebong benci pemimpinnya dikritisi penghianat mungkin sertifikasinya kadrun anggap bonus,in,3,0,QQ__cat,,,"nung_306, jokowi",🇮🇩,
1399707512371249154,Tue Jun 01 12:40:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kalau saya katakan ""saya mendukung Pak @jokowi &amp; saya berharap beliau menjalankan pemerintahan sesuai harapan rakyat, tapi saya juga akan mengkritik keras bila kebijakan beliau tidak sesuai dengan janjinya &amp; harapan rakyat""

maka, apakah saya disebut Bani Cebong atau Bani Kadrun?",katakan mendukung amp berharap menjalankan pemerintahan harapan rakyat mengkritik keras kebijakan tidak janjinya amp harapan rakyat maka bani cebong bani kadrun,in,141,11,nung_306,,,jokowi,"Bogor, Jawa Barat",
1399706896186044419,Tue Jun 01 12:38:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_Qirani__Ayra @Yusuf_Mansur @jokowi Ini yg Mantan Ustadz ya yg sekarang jadi cebong???,ustadz cebong,in,0,0,TheRealPres9,,,"_Qirani__Ayra, Yusuf_Mansur, jokowi",,
1399705856623603714,Tue Jun 01 12:34:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Yusuf_Mansur Antum bukannya ga berubah. Antum itu berubah setelah dukung Jokowi.Dan sekarang ngaku gak berubah. Ya iya..bener. cebong cuman bisa jadi kodok. Ga bisa jadi singa. 
Sebenrnya asal antum diem aje..adem islam jadinye.
Pas ente ngomong...udeh pecah belah lagi aje.
Gara2 antum kan",antum bukannya ga berubah antum berubah dukung jokowi mengaku tidak berubah benar cebong cuman kodok ga singa sebenrnya antum diem aje adem islam jadinye pas ente bicara udeh pecah belah aje gara antum kan,in,0,0,adykren,,,Yusuf_Mansur,,
1399705429035294720,Tue Jun 01 12:32:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Termasuk soal menjaga Persatuan Indonesia lewat menghentikan karir pemecah belah menghasut cebong atau kampret... yang mudahnya melabeli setiap kritikus pemerintah dengan kadrun (tanpa melihat beberapa pengkritik itu malahan buddhis, atau bahkan pendeta)",menjaga persatuan indonesia menghentikan karir pemecah belah menghasut cebong sialan mudahnya melabeli kritikus pemerintah kadrun melihat pengkritik malahan buddhis pendeta,in,1,0,TweetnyaDanny,,,,Indonesia,
1399703327709962243,Tue Jun 01 12:24:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@imansalahin_put @EdiMahaMG @BossTemlen @jokowi @aniesbaswedan sudah layak jadi cebong mas, lanjutkan🤣🤣",layak cebong mas lanjutkan,in,2,0,jalanninja5,,,"imansalahin_put, EdiMahaMG, BossTemlen, jokowi, aniesbaswedan",,
1399700208334770182,Tue Jun 01 12:11:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ok fix ya kadrun ma cebong gx bs bersatu, pasalnya ketika Jokowi gaet lawannya (Prabowo - Sandi) jadi menterinya kadrun sewot. N sekarang ada wacana PDIP Puan gaet Anies sbg wakilnya, cebong sewot 😀😀😀...
Met hari lahir #Pancasila https://t.co/p5LTTcVwJ6",ok fix kadrun ma cebong gx bersatu pasalnya jokowi gaet lawannya prabowo sandi menterinya kadrun sewot wacana pdip puan gaet anies sbg wakilnya cebong sewot met lahir,in,3,0,JmJovial,False,Pancasila,,"DKI Jakarta, Indonesia",
1399694522469130240,Tue Jun 01 11:49:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NcuhiRiwo: Berita 27/04/2020
Omnibus Law Legalkan Penggunaan Ijazah dan Gelar Palsu? #OmnibusLaw via @jpnncom https://t.co/2CAeWq4U0L…",berita omnibus law legalkan ijazah gelar palsu via,in,0,9,asuhan_nemesis,False,OmnibusLaw,"NcuhiRiwo, jpnncom",Belahan bumi & belahan jiwa,
1399692027965501443,Tue Jun 01 11:39:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fix yg bermental cebong plg senang merubah rubah kontitusi. Sudah jelas masa jabatan presiden adl 2 periode . itu juga salah satu tujuan reformasi. Kl skrg ada wacana Jokowi 3 periode atau seumur hdp. Buat apa ada reformasi 1998. 

Cebong dungu ... https://t.co/2RN6DteVXE",fix bermental cebong paling senang merubah rubah kontitusi jabatan presiden adl periode salah tujuan reformasi wacana jokowi periode seumur hdp reformasi cebong dungu,in,1,0,MysticL111784,False,,,,
1399687512034091009,Tue Jun 01 11:21:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@conan_idn Indonesia kpn bebas dr cebong titisan pe.ka.i,indonesia bebas dr cebong titisan pe kakak i,in,0,0,AndiniZ16817618,,,conan_idn,,
1399686086880755713,Tue Jun 01 11:15:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NcuhiRiwo: Berita 27/04/2020
Omnibus Law Legalkan Penggunaan Ijazah dan Gelar Palsu? #OmnibusLaw via @jpnncom https://t.co/2CAeWq4U0L…",berita omnibus law legalkan ijazah gelar palsu via,in,0,9,JAckBianto,False,OmnibusLaw,"NcuhiRiwo, jpnncom",,
1399681565093859331,Tue Jun 01 10:57:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Saniisannn @BubuUri #mositidakpercaya,,und,0,0,__xn04aa,,mositidakpercaya,"Saniisannn, BubuUri",,
1399679964455260160,Tue Jun 01 10:51:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@EdiMahaMG @jokowi @aniesbaswedan Cebong emang nggak ada pinternya,cebong tidak pinternya,in,0,0,Abi_fatih16,,,"EdiMahaMG, jokowi, aniesbaswedan",,
1399673210707210241,Tue Jun 01 10:24:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EdiMahaMG @jokowi @aniesbaswedan Doktrin cebong luar biasa,,yg gagal itu harus anies,,yg sukses itu harus mukidi dongo",doktrin cebong gagal anies sukses mukidi dongo,in,0,0,ElFaruq04338685,,,"EdiMahaMG, jokowi, aniesbaswedan",,
1399673021422477313,Tue Jun 01 10:23:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@__xn04aa @YsoodamM #mositidakpercaya,,und,0,0,stansnrp,,mositidakpercaya,"__xn04aa, YsoodamM",,
1399672487940550657,Tue Jun 01 10:21:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@YsoodamM mbel
#mositidakpercaya",mbel,is,0,0,__xn04aa,,mositidakpercaya,YsoodamM,,
1399671762971807745,Tue Jun 01 10:18:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GunRomli Indonesia Negara hukum , bukan negara bipang cebong dan togog. Penebar kebencian layak di kandangkan.",indonesia negara hukum bukan negara bipang cebong togog penebar kebencian layak kandangkan,in,0,0,MasJoyo63206844,,,GunRomli,,
1399664788507029510,Tue Jun 01 09:51:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HusinShihab @dakwahnu1926 @P3nj3l4j4h_id @addiems @GunRomli @GagakNeww2 @kokokdirgantoro @noeruzzaman @DivHumas_Polri @CCICPolri @Aryprasetyo85 maksudnya seluruh rakyat indonesia yg bukan cebong dan bukan otak mesum kayak loe sen...hahahahaaaa,maksudnya rakyat indonesia bukan cebong bukan otak mesum kayak sen hahahahaaaa,in,1,0,GioFarubi,,,"HusinShihab, dakwahnu1926, P3nj3l4j4h_id, addiems, GunRomli, GagakNeww2, kokokdirgantoro, noeruzzaman, DivHumas_Polri, CCICPolri, Aryprasetyo85",,
1399660632698351620,Tue Jun 01 09:34:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fnndtrhc @Iwan40685366 @jokowi Cebong nongol 😂,cebong nongol,fr,0,0,idangdatuk,,,"fnndtrhc, Iwan40685366, jokowi",,
1399658320995123202,Tue Jun 01 09:25:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EdiMahaMG @jokowi @aniesbaswedan Eheheheeee... Sarkasme yg membagongkan. Otak Cebong mendidih utk mengerti kalimat ini,eheheheeee sarkasme membagongkan otak cebong mendidih mengerti kalimat,in,0,0,dzulkarnainov,,,"EdiMahaMG, jokowi, aniesbaswedan",,
1399648555866808323,Tue Jun 01 08:46:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@exploit8_ @_TongKosong_ @Yusuf_Mansur @jokowi Yg anti muslim dah jelas pengen negri ini menjadi negara komunis berporos dajjal lakhnatullah allaikum😏, yg radikal itu yg ngibarin bendera kejora dasar para cebong dongok .
Bubarkan #RezimPenjahatHAM 
#RezimPenjahatHAM",anti muslim deh pengen negri negara komunis berporos dajjal lakhnatullah allaikum radikal ngibarin bendera kejora dasar cebong dongok bubarkan,in,2,0,q8een_,,"RezimPenjahatHAM, RezimPenjahatHAM","exploit8_, _TongKosong_, Yusuf_Mansur, jokowi",23.106.56.38:443⌗q8een_,
1399643353348599811,Tue Jun 01 08:25:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mohmahfudmd @PutraWadapi Tiap tgl.1 Juni diperingati sbg hari Pancaaila. Sementara Penguasa sendiri tdk mampu mewujudkan nilai2 Pancasila secara utuh dan konsukuen dlm kehidupan berbangsa dan bernegara. Persatuan Indonesia terbelah antara kelompok Cebong dan Kampret, Keadilan hukum jauh panggang dari api",tanggal diperingati sbg pancaaila penguasa tidak mewujudkan nilai pancasila utuh konsukuen dalam berbangsa bernegara persatuan indonesia terbelah kelompok cebong sialan keadilan hukum panggang api,in,0,0,Muttaqi20081332,,,"mohmahfudmd, PutraWadapi",,
1399639869194850310,Tue Jun 01 08:12:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HyEvan1 @Fiqih00550394 @dipejet @DKIJakarta @aniesbaswedan @ArizaPatria @bpkri @BappedaDKI ouh iyaa silahkan teruskan.. 
kalau memang terbukti anies baswedan bersalah maka tangkap. 
saya bukan kadrun, saya bukan cebong.. maaf saya daniel, saya orang indonesia.. lahir dsn besar di indonesia. 
blog goblog! wkwkw",ouh iyaa silahkan teruskan memang terbukti anies baswedan bersalah maka tangkap bukan kadrun bukan cebong maaf daniel indonesia lahir dsn indonesia blog goblog wkwkw,in,0,0,intifadasyabab,,,"HyEvan1, Fiqih00550394, dipejet, DKIJakarta, aniesbaswedan, ArizaPatria, bpkri, BappedaDKI",jakarta,
1399639742099050500,Tue Jun 01 08:11:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EdiMahaMG @jokowi @aniesbaswedan Satire...

Cebong bakal kagak ngerti.",satire cebong tidak mengerti,in,0,0,SFatoni_1,,,"EdiMahaMG, jokowi, aniesbaswedan","Purwokerto Utara, Indonesia",
1399632999965097986,Tue Jun 01 07:44:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@wills_keren2 @BeBuzzerNKRI @ChusnulCh__ Silahkan tanya sama semua cebong. Yg disampaikan Jokowi saat kampanye disebut janji atau bukan??,silahkan cebong disampaikan jokowi kampanye janji bukan,in,0,0,ManusiaPinggirn,,,"wills_keren2, BeBuzzerNKRI, ChusnulCh__",Indonesia,
1399626503793438723,Tue Jun 01 07:18:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@endonesa345 @FerdinandHaean3 @memory_usang Yg Nyiyir Jokowi? Kata2 gua yg nyiyir Jokowi dimna?? Berarti klo ga suka cebong got dongok.
Lu angap nyiyir Jokowi??

SMA lu dimna? Serius lu dikasih otak sama tuhan tapi lu malah pake dengkul.sayang otak lu jamuran bong🤣🤣🤣",nyiyir jokowi nyiyir jokowi dimna ga suka cebong got dongok angap nyiyir jokowi dimna serius dikasih otak tuhan pakai dengkul sayang otak jamuran bong,in,1,0,AndiGun61373994,,,"endonesa345, FerdinandHaean3, memory_usang",United States,
1399625099918004228,Tue Jun 01 07:13:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@msaid_didu Saking luar biasanya,,,sampai,11ributrilyun yg di janjikan Jokowi sdh cair,,,dan para cebong bergembira 😁😁😁tapi boooong😜",saking ributrilyun janjikan jokowi sdh cair cebong bergembira boooong,in,0,0,dondoken1,,,msaid_didu,di bawah tempurung🐸🔨,
1399616122421276678,Tue Jun 01 06:37:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@wills_keren2 @BeBuzzerNKRI @ChusnulCh__ Yang. Ilang mebteri Kadrun lhoe. Padahal janji kampanye Jokowi selesai 2019. 😀😀😀😀🤭🤭😀😀. Benar2 Cebong dongok 😀😀😀😀😀 https://t.co/uDgHdgxb6z,hilang mebteri kadrun lhoe janji kampanye jokowi selesai benar cebong dongok,in,0,0,ManusiaPinggirn,False,,"wills_keren2, BeBuzzerNKRI, ChusnulCh__",Indonesia,
1399615009890529280,Tue Jun 01 06:33:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NcuhiRiwo: Berita 27/04/2020
Omnibus Law Legalkan Penggunaan Ijazah dan Gelar Palsu? #OmnibusLaw via @jpnncom https://t.co/2CAeWq4U0L…",berita omnibus law legalkan ijazah gelar palsu via,in,0,9,SSyuban,False,OmnibusLaw,"NcuhiRiwo, jpnncom",,
1399614207792877569,Tue Jun 01 06:30:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MCAOps @msaid_didu Ngapain sih orang indonesia aja masih banyak yang ngak bisa kuliah....😊😊😊 tertanda cebong bipangers,sedang apa sih indonesia ngak kuliah tertanda cebong bipangers,in,0,0,buds_bunny,,,"MCAOps, msaid_didu",Jakarta,
1399613191185854465,Tue Jun 01 06:26:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@msaid_didu Jokowi bohong ngibul mah dah bawaan dr Walikota Solo.Klau ucup yusup mansur pst krn keselek.Woeyy cup mansyur lu klau jd cebong jgn ngajak² org nyebong jilat terus.Ustadz cinta dunia penyembah penguasa,ayo sur trus puji² junjungan lu biar hdp lu tnang nyaman,aman dasar sontoloyo.",jokowi bohong berbohong mah deh bawaan dr walikota solo klau ucup yusup mansur keselek woeyy cup mansyur klau cebong ngajak nyebong jilat ustadz cinta dunia penyembah penguasa ayo sur puji junjungan biar hdp tnang nyaman aman dasar sontoloyo,in,7,1,pujiwidodo219,,,msaid_didu,"DKI Jakarta, Indonesia",
1399610382839271425,Tue Jun 01 06:14:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sbaiknya jgn blg rakyat Indonesia, blg aja sebagian besar rakyat Indonesia soalnya msh ad segelintir org yg iri dengki dgn sumbangan ini kaum cebong n buzzerRP udh gak nyumbang ngfitnah lg kan juancuk.... 
#DukungUAH 
#JokowiCukup2Periode https://t.co/lnef3xr6xU",sbaiknya bilang rakyat indonesia bilang rakyat indonesia segelintir iri dengki sumbangan kaum cebong buzzerrp tidak nyumbang ngfitnah kan juancuk,in,0,0,halim_humairaa,False,"DukungUAH, JokowiCukup2Periode",,,
1399608508572569602,Tue Jun 01 06:07:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Muhamma87045415 @Abasori16 @addiems @jokowi Apaan si cebong burik,si cebong burik,in,0,0,My_N4me_is_F,,,"Muhamma87045415, Abasori16, addiems, jokowi",pernah dihatimu,
